Open Time,Open,High,Low,Close,Volume,RSI,Type
2024-07-13 14:00:00,58617.71,58801.49,58479.48,58800.0,551.30624,68.51406763522446,
2024-07-13 15:00:00,58800.0,58869.16,58684.2,58830.63,846.87627,68.34647614415799,
2024-07-13 16:00:00,58830.62,58964.89,58601.55,58621.99,901.96693,62.35940255691593,Bearish Divergence
2024-07-13 17:00:00,58621.99,58708.0,58572.98,58708.0,290.84594,66.63837770234065,
2024-07-13 18:00:00,58708.0,58800.0,58573.61,58643.8,290.76001,65.99818625535477,
2024-07-13 19:00:00,58643.8,58738.44,58600.0,58624.38,208.46855,61.27440498708823,
2024-07-13 20:00:00,58624.38,58674.0,58554.69,58596.01,313.59678,61.504552621368866,
2024-07-13 21:00:00,58596.01,58690.0,58580.0,58686.0,153.91477,60.82906341873167,Bullish Divergence
2024-07-13 22:00:00,58686.0,59540.0,58288.19,59464.53,1825.76079,75.76604040637743,Bearish Divergence
2024-07-13 23:00:00,59464.53,59850.0,59133.26,59204.02,2291.56905,60.64105261454305,Bearish Crossover
2024-07-14 00:00:00,59204.01,59790.0,59194.01,59753.99,1173.60329,73.6912717881576,Overbought
2024-07-14 01:00:00,59753.98,59838.0,59436.27,59705.99,999.90268,71.45833714777447,Overbought
2024-07-14 02:00:00,59705.99,59750.0,59279.99,59356.0,587.86826,60.327100669867875,Bearish Crossover
2024-07-14 03:00:00,59356.0,59590.12,59340.0,59466.15,468.07977,65.11442303923843,
2024-07-14 04:00:00,59466.16,60100.0,59418.68,59950.0,1499.69939,68.49909595722369,
2024-07-14 05:00:00,59950.0,60296.0,59802.35,60265.38,1621.60942,71.14273167482563,Overbought
2024-07-14 06:00:00,60265.39,60324.61,59786.69,59875.99,1046.3647,67.5445469197708,Bearish Crossover
2024-07-14 07:00:00,59876.0,60124.01,59823.56,60062.01,618.86151,68.42807252495398,
2024-07-14 08:00:00,60062.01,60400.0,60062.0,60202.0,1010.41056,70.77843800339238,Overbought
2024-07-14 09:00:00,60201.99,60359.57,60128.63,60186.01,662.72704,70.84324356068808,Overbought
2024-07-14 10:00:00,60186.0,60236.35,59905.71,59920.51,655.68711,66.6258290947616,Bullish Divergence
2024-07-14 11:00:00,59920.51,60120.86,59904.0,60099.1,611.05999,67.35202094374563,
2024-07-14 12:00:00,60099.1,60110.7,59577.77,59583.86,939.21214,51.566598487096236,
2024-07-14 13:00:00,59583.86,59800.0,59581.34,59701.93,741.74521,56.79067572617453,
2024-07-14 14:00:00,59701.92,60236.13,59466.67,60012.0,913.33476,53.76521716288754,
2024-07-14 15:00:00,60012.0,60148.0,59876.0,60084.0,592.00717,55.478040594395196,Bearish Divergence
2024-07-14 16:00:00,60084.0,60119.12,59894.16,60107.33,482.69354,62.02678345610958,
2024-07-14 17:00:00,60107.32,60184.99,59918.01,60005.56,452.33207,58.657738372298276,
2024-07-14 18:00:00,60005.56,60072.28,59935.42,60020.11,192.42084,51.3248850103368,
2024-07-14 19:00:00,60020.11,60020.11,59900.0,59915.99,193.50151,42.82457704045381,Bearish Divergence
2024-07-14 20:00:00,59916.0,60400.0,59880.0,60084.0,721.80568,54.69919801197337,
2024-07-14 21:00:00,60084.0,61420.69,60026.0,61276.36,2649.79086,68.85876773129493,
2024-07-14 22:00:00,61276.36,61380.84,60756.65,60861.4,1326.64723,59.43466416372878,
2024-07-14 23:00:00,60861.4,61176.32,60698.22,60797.91,1016.97434,58.63762895038481,
2024-07-15 00:00:00,60797.91,61324.01,60632.3,61211.99,1116.6699,67.49669434027697,
2024-07-15 01:00:00,61212.0,61800.0,61180.0,61390.0,2370.52915,67.49158550267475,
2024-07-15 02:00:00,61389.99,62610.0,61300.87,62482.0,3372.85532,83.9613576387098,Bearish Divergence
2024-07-15 03:00:00,62482.0,62796.01,62322.0,62647.87,1442.33991,84.1390435310641,Overbought
2024-07-15 04:00:00,62647.87,62832.77,62433.01,62610.0,1234.8639,82.13421663261106,Overbought
2024-07-15 05:00:00,62610.0,62968.15,62534.0,62799.99,1119.63548,82.64089356577827,Overbought
2024-07-15 06:00:00,62800.0,62999.0,62706.01,62870.02,1075.81654,82.83358409929845,Overbought
2024-07-15 07:00:00,62870.02,63084.0,62746.0,62840.12,1412.86329,84.27322235226984,Overbought
2024-07-15 08:00:00,62840.12,63243.71,62778.81,62879.54,1317.62151,84.36724028931933,Bullish Divergence
2024-07-15 09:00:00,62879.53,62900.0,62542.02,62637.64,1221.24083,81.66262980206574,Overbought
2024-07-15 10:00:00,62637.63,62810.0,62413.5,62535.96,828.07073,78.97229390579366,Overbought
2024-07-15 11:00:00,62535.95,62603.53,62290.0,62454.0,858.23855,68.86542183034518,Bearish Crossover
2024-07-15 12:00:00,62454.0,62809.99,62444.67,62616.0,976.56222,80.58712781535466,Overbought
2024-07-15 13:00:00,62616.01,62981.0,62482.59,62908.01,1654.66589,84.06991914025167,Overbought
2024-07-15 14:00:00,62908.01,63236.28,62731.48,63218.06,1666.73384,83.51616772869897,Overbought
2024-07-15 15:00:00,63218.06,63328.0,62864.32,63026.0,2268.0699,77.20554487584567,Bearish Divergence
2024-07-15 16:00:00,63026.01,63606.96,62852.0,63411.77,2473.08305,70.20791041986347,Overbought
2024-07-15 17:00:00,63411.77,63730.0,63079.65,63081.97,2106.78746,58.80727467497691,Bearish Divergence
2024-07-15 18:00:00,63081.97,63614.83,62993.33,63499.0,1536.35808,65.63159375439596,
2024-07-15 19:00:00,63498.99,63820.15,63200.19,63342.0,2533.20337,59.64221290040251,
2024-07-15 20:00:00,63342.0,63777.0,63251.65,63731.36,1023.74966,63.75968868412828,
2024-07-15 21:00:00,63731.36,63780.0,63495.71,63532.44,788.6113,60.49300385576065,
2024-07-15 22:00:00,63532.44,64782.12,63508.0,64343.6,2882.0835,67.98290220355227,
2024-07-15 23:00:00,64343.6,64900.0,64225.19,64724.14,1410.32482,74.78417044002158,Overbought
2024-07-16 00:00:00,64724.06,64955.49,64436.2,64611.44,1835.35302,74.58889762958626,Overbought
2024-07-16 01:00:00,64611.44,64860.0,64467.23,64848.08,932.36523,77.36066413107096,Overbought
2024-07-16 02:00:00,64848.07,64848.08,64541.35,64819.91,883.67648,75.98209001676426,Overbought
2024-07-16 03:00:00,64819.67,64863.98,64599.59,64752.14,807.74601,72.9542416298853,Overbought
2024-07-16 04:00:00,64752.14,64993.95,64473.68,64487.01,1148.75348,65.97348975969601,Bearish Crossover
2024-07-16 05:00:00,64487.01,64550.0,63464.9,63654.92,3311.7972,56.81818181818182,
2024-07-16 06:00:00,63654.92,63880.61,62794.0,62899.64,2579.1421,44.85977368671449,
2024-07-16 07:00:00,62899.64,63333.19,62721.79,62895.01,2873.61596,47.99244913474301,
2024-07-16 08:00:00,62895.01,63091.39,62373.24,62820.67,2185.57004,42.13754685620099,Bullish Divergence
2024-07-16 09:00:00,62820.67,63259.12,62686.25,63187.54,1494.98117,48.292731452825194,
2024-07-16 10:00:00,63187.53,63660.0,63088.83,63443.54,1171.44908,46.72204708626408,
2024-07-16 11:00:00,63443.55,63872.2,63146.45,63746.11,1428.01869,52.37733900918802,Bearish Divergence
2024-07-16 12:00:00,63746.11,64265.33,63601.02,63743.31,1785.10099,41.85612381394264,
2024-07-16 13:00:00,63743.3,64100.0,63400.01,63419.99,1760.41084,32.02813431046411,
2024-07-16 14:00:00,63419.99,63898.71,63063.83,63836.09,1780.20422,40.139786505108404,
2024-07-16 15:00:00,63836.09,64960.86,63799.0,64878.24,3605.09775,50.31833015988276,
2024-07-16 16:00:00,64878.24,65200.0,64207.96,64500.0,3372.18128,46.85579159041452,
2024-07-16 17:00:00,64500.0,64642.79,64111.56,64547.52,1173.38419,47.98087246202908,
2024-07-16 18:00:00,64547.52,64922.32,64405.1,64795.44,1240.51718,53.053865179619905,
2024-07-16 19:00:00,64795.43,65178.83,64597.13,65165.43,2145.16352,66.4624988828898,
2024-07-16 20:00:00,65165.42,65182.99,64612.16,64651.82,1102.92271,70.15825828451514,Overbought
2024-07-16 21:00:00,64651.82,64831.33,64479.14,64500.01,752.97687,67.86016326748626,Bullish Divergence
2024-07-16 22:00:00,64500.0,64623.21,64115.0,64616.92,1095.61568,69.80076325948399,
2024-07-16 23:00:00,64616.92,65388.97,64616.91,65043.99,2064.48546,70.1963224623097,Overbought
2024-07-17 00:00:00,65044.0,65603.12,64932.31,65505.41,1682.12259,71.47141580737407,Overbought
2024-07-17 01:00:00,65505.41,66128.63,65440.3,65670.19,2126.40166,70.62852192707844,Overbought
2024-07-17 02:00:00,65670.18,65895.0,65541.05,65612.86,1094.76663,69.81223652390655,Bearish Divergence
2024-07-17 03:00:00,65612.85,65792.87,65375.33,65701.66,974.48649,75.4443366453671,Overbought
2024-07-17 04:00:00,65701.66,65855.94,65546.32,65830.0,853.1448,73.76027493571094,Overbought
2024-07-17 05:00:00,65830.0,65993.14,65600.0,65624.01,932.95522,61.09865971372694,Bearish Divergence
2024-07-17 06:00:00,65624.0,65790.0,65454.17,65575.87,1094.28692,67.7557985628607,
2024-07-17 07:00:00,65575.87,65575.87,65198.62,65258.0,1506.6382,60.7649137267499,Bullish Divergence
2024-07-17 08:00:00,65258.01,65477.54,64807.49,65179.63,1707.68187,56.13637743057656,
2024-07-17 09:00:00,65179.62,65500.0,65078.0,65331.98,821.75646,52.85894280054522,
2024-07-17 10:00:00,65331.99,65355.9,65100.0,65120.02,501.31591,58.965432722871896,Bearish Divergence
2024-07-17 11:00:00,65120.02,65144.76,64560.0,64723.73,1577.93489,53.917187861129996,Bullish Divergence
2024-07-17 12:00:00,64723.73,65014.0,64571.91,64730.72,1096.43881,52.07233128164044,
2024-07-17 13:00:00,64730.73,65339.86,64537.41,65141.95,1786.09141,51.79423120599589,Bearish Divergence
2024-07-17 14:00:00,65141.95,65232.78,64660.0,65032.09,1473.26318,40.04919480301042,Bearish Divergence
2024-07-17 15:00:00,65032.1,65400.0,64628.0,64724.01,1860.44398,31.238499365482213,
2024-07-17 16:00:00,64724.01,64766.99,63854.0,64242.0,3348.62571,26.735748129845078,Oversold
2024-07-17 17:00:00,64242.01,64411.76,63913.08,64278.83,1056.04532,25.420221054413616,Oversold
2024-07-17 18:00:00,64278.83,64573.31,64214.01,64504.0,785.8051,27.83453800223326,Bearish Divergence
2024-07-17 19:00:00,64504.0,64756.02,64450.0,64585.78,702.59596,31.89300052669583,Bullish Crossover
2024-07-17 20:00:00,64585.78,64672.89,64503.99,64510.31,432.30744,31.59184040134612,
2024-07-17 21:00:00,64510.31,64558.03,64058.0,64318.0,880.28681,33.02452414490553,
2024-07-17 22:00:00,64318.0,64448.99,64080.0,64269.2,718.08274,33.381037044609045,Bullish Divergence
2024-07-17 23:00:00,64269.19,64371.87,64084.15,64087.99,554.05144,27.52900118858794,Bullish Divergence
2024-07-18 00:00:00,64087.99,64532.7,63910.0,64443.54,1114.17973,38.382939847093354,Bullish Crossover
2024-07-18 01:00:00,64443.53,64678.99,64365.3,64678.99,628.78339,49.186764288882166,
2024-07-18 02:00:00,64678.98,65133.3,64245.95,64701.35,1560.03337,49.46911004985335,
2024-07-18 03:00:00,64701.34,64959.99,64626.01,64865.08,768.28276,44.50351582817516,
2024-07-18 04:00:00,64865.09,64879.99,64534.38,64574.0,588.34235,41.5163176940771,Bearish Divergence
2024-07-18 05:00:00,64574.0,64860.18,64402.35,64756.77,652.71243,50.636235104019285,
2024-07-18 06:00:00,64756.76,65061.5,64712.49,65000.01,1188.1572,66.22626565343037,
2024-07-18 07:00:00,65000.01,65036.0,64653.44,64668.0,521.3573,57.39605386688352,
2024-07-18 08:00:00,64668.0,64950.0,64640.0,64936.9,582.0201,58.092617379405226,
2024-07-18 09:00:00,64936.89,64943.32,64725.0,64865.99,430.49279,55.25961130569598,
2024-07-18 10:00:00,64865.98,64865.99,64494.27,64609.99,690.00947,51.752264161557065,
2024-07-18 11:00:00,64609.99,64763.98,64441.94,64758.0,691.93426,57.8570867350947,
2024-07-18 12:00:00,64758.0,65011.99,64726.33,64850.66,821.59082,60.22300519009245,
2024-07-18 13:00:00,64850.66,65111.29,64505.6,64594.2,992.6134,58.670562804671164,
2024-07-18 14:00:00,64594.2,64708.09,63701.0,63995.4,2510.12184,42.914513752300536,
2024-07-18 15:00:00,63995.4,63995.4,63400.0,63538.12,2643.53292,33.14421977359578,
2024-07-18 16:00:00,63538.12,63904.0,63333.0,63904.0,1705.4132,39.305153538480596,
2024-07-18 17:00:00,63904.0,63958.51,63508.0,63555.52,926.97908,33.26432339590235,
2024-07-18 18:00:00,63555.52,63666.0,63335.99,63520.01,649.5109,35.589062897364244,
2024-07-18 19:00:00,63520.01,63753.05,63238.48,63555.0,873.77287,32.87652495062889,Bullish Divergence
2024-07-18 20:00:00,63555.0,63842.91,63438.21,63826.01,470.92587,33.403545477678236,Bearish Divergence
2024-07-18 21:00:00,63826.01,63905.73,63751.36,63850.0,358.86578,37.333069051807456,
2024-07-18 22:00:00,63849.99,64122.43,63714.0,64032.0,872.90778,35.599844683925426,
2024-07-18 23:00:00,64032.0,64090.0,63956.5,63987.92,326.18289,35.9064571529461,Bearish Divergence
2024-07-19 00:00:00,63987.92,64030.94,63551.11,63600.0,716.10287,34.44767128518944,Bullish Divergence
2024-07-19 01:00:00,63599.99,63858.85,63300.67,63816.0,782.09534,35.79211235995727,
2024-07-19 02:00:00,63815.99,63940.0,63643.76,63828.0,583.55442,34.190885481078325,
2024-07-19 03:00:00,63828.0,64368.62,63813.98,64325.0,1080.21154,46.12655182535528,Bearish Divergence
2024-07-19 04:00:00,64324.99,64383.9,64141.91,64141.92,487.34435,52.394728067938836,
2024-07-19 05:00:00,64141.91,64249.32,64088.75,64164.0,538.72612,61.92597617396205,Bullish Divergence
2024-07-19 06:00:00,64164.0,64486.0,64130.7,64210.01,971.74325,56.64040969554937,
2024-07-19 07:00:00,64210.0,64210.01,63600.0,63694.01,2024.3496,52.80154713210107,Bearish Divergence
2024-07-19 08:00:00,63694.01,63940.46,63409.01,63809.0,1125.87894,55.66391627305329,
2024-07-19 09:00:00,63809.0,64117.64,63648.28,63700.0,1132.17322,52.76173642749394,
2024-07-19 10:00:00,63700.0,64157.73,63640.2,63994.01,787.46136,53.17201377560268,
2024-07-19 11:00:00,63994.0,64182.77,63935.12,64116.0,444.49966,54.84312640195763,
2024-07-19 12:00:00,64115.99,64436.0,64043.37,64414.0,973.4921,56.673281717304405,
2024-07-19 13:00:00,64414.0,65330.24,64005.57,65135.9,3428.7062,66.21449838699655,
2024-07-19 14:00:00,65135.89,65888.0,65000.5,65747.04,3937.01703,78.52678571428565,Overbought
2024-07-19 15:00:00,65747.04,65849.65,65268.0,65836.77,2009.41375,77.78126056866643,Overbought
2024-07-19 16:00:00,65836.76,66510.0,65827.62,66419.43,3787.19198,80.79470670859084,Bearish Divergence
2024-07-19 17:00:00,66419.43,66829.82,66248.01,66755.42,2108.9201,80.03054431149263,Overbought
2024-07-19 18:00:00,66755.42,66804.0,66417.66,66787.99,1417.55076,83.95819376961916,Bearish Divergence
2024-07-19 19:00:00,66788.0,67386.0,66787.99,67157.26,3785.52712,85.27075880337286,Overbought
2024-07-19 20:00:00,67157.25,67221.17,66880.39,66931.8,1328.52392,80.77061349263246,Overbought
2024-07-19 21:00:00,66931.81,67352.44,66889.2,66892.28,1082.11169,90.52310686401965,Overbought
2024-07-19 22:00:00,66892.27,66992.01,66654.0,66721.19,627.58082,86.3811829609254,Bullish Divergence
2024-07-19 23:00:00,66721.19,66904.0,66616.19,66660.0,474.55125,87.42552825627394,Overbought
2024-07-20 00:00:00,66660.01,66822.22,66268.6,66419.88,1110.36312,81.09587425621007,Bullish Divergence
2024-07-20 01:00:00,66419.87,66700.1,66222.46,66361.99,897.74675,79.2711121768892,Overbought
2024-07-20 02:00:00,66361.99,66634.48,66323.8,66570.57,409.2246,78.77644371262139,Overbought
2024-07-20 03:00:00,66570.57,66750.0,66556.0,66602.01,376.67343,73.98230088495586,Bearish Divergence
2024-07-20 04:00:00,66602.0,66700.0,66475.48,66660.84,300.66163,68.24432784685804,Bearish Divergence
2024-07-20 05:00:00,66660.84,66660.84,66436.0,66537.32,423.0256,63.80051455205237,Bearish Divergence
2024-07-20 06:00:00,66537.31,66670.67,66500.0,66625.77,331.15889,55.04765352851418,
2024-07-20 07:00:00,66625.76,66775.11,66525.36,66562.28,816.70901,44.54844136342587,Bearish Divergence
2024-07-20 08:00:00,66562.27,66634.82,66458.83,66510.71,442.80044,42.25656549859793,
2024-07-20 09:00:00,66510.72,66733.09,66475.08,66582.79,393.06698,30.764182342973967,
2024-07-20 10:00:00,66582.78,66652.76,66485.67,66524.99,263.64261,34.65528036995356,Bearish Divergence
2024-07-20 11:00:00,66525.0,66554.42,66474.0,66483.69,254.04237,34.608807021508554,Bullish Divergence
2024-07-20 12:00:00,66483.69,66568.24,66470.78,66476.28,251.47887,39.47682762295096,
2024-07-20 13:00:00,66476.28,66652.21,66273.62,66539.89,512.04,44.84988294213974,Bullish Divergence
2024-07-20 14:00:00,66539.88,66700.0,66510.0,66590.0,316.8663,58.71444963527593,
2024-07-20 15:00:00,66589.99,66832.0,66589.99,66825.0,485.36172,70.07518275392655,Overbought
2024-07-20 16:00:00,66824.99,67054.0,66679.01,66804.91,730.32749,62.145744791127186,Bearish Crossover
2024-07-20 17:00:00,66804.91,67598.0,66762.0,67403.01,2251.21795,76.153223278655,Overbought
2024-07-20 18:00:00,67403.01,67577.57,67218.52,67467.99,641.26719,76.2486097651406,Overbought
2024-07-20 19:00:00,67467.99,67506.55,67137.78,67224.0,516.60219,70.7083318254744,Overbought
2024-07-20 20:00:00,67224.0,67430.01,67223.99,67339.28,289.57206,71.1747912227492,Overbought
2024-07-20 21:00:00,67339.28,67342.7,66790.9,67092.41,762.00279,64.18833202190388,Bearish Crossover
2024-07-20 22:00:00,67092.4,67300.0,66861.99,67114.0,1315.24065,66.40971379766188,
2024-07-20 23:00:00,67114.0,67200.0,67092.0,67139.96,295.8317,65.54525721364479,
2024-07-21 00:00:00,67139.97,67322.0,66962.0,67066.02,527.61119,64.96020970783573,Bearish Divergence
2024-07-21 01:00:00,67066.02,67436.22,67041.07,67276.33,368.52927,70.04410187938737,Overbought
2024-07-21 02:00:00,67276.32,67396.73,67270.0,67287.01,343.61504,70.46770781263407,Overbought
2024-07-21 03:00:00,67287.01,67375.0,67147.45,67171.33,233.27277,65.53296795206109,Bearish Crossover
2024-07-21 04:00:00,67171.33,67220.52,67001.0,67040.01,377.39601,60.644624111193544,
2024-07-21 05:00:00,67040.0,67100.0,66890.0,67046.0,354.37407,55.862753212576536,
2024-07-21 06:00:00,67046.0,67093.42,66611.09,66721.99,751.28918,48.105724859505685,Bearish Divergence
2024-07-21 07:00:00,66721.99,66820.0,66592.1,66701.99,474.97105,28.237302868496613,Oversold
2024-07-21 08:00:00,66702.0,66892.0,66680.0,66796.01,387.86022,29.508306701470545,Oversold
2024-07-21 09:00:00,66796.0,67017.08,66756.82,66976.0,385.32002,42.130182021273825,Bullish Crossover
2024-07-21 10:00:00,66976.0,67062.77,66798.86,66798.87,319.5598,33.49883052720912,
2024-07-21 11:00:00,66798.86,66879.99,66754.0,66879.99,243.08103,42.78337206300034,
2024-07-21 12:00:00,66879.99,66987.13,66840.0,66928.02,280.84166,43.79313567128133,
2024-07-21 13:00:00,66928.02,66961.91,66616.0,66760.01,475.72015,38.41778287191402,
2024-07-21 14:00:00,66760.01,67392.68,66682.0,67290.76,1109.38081,55.35850532178665,
2024-07-21 15:00:00,67290.75,67499.99,66971.48,67164.0,900.1294,47.210564740823116,
2024-07-21 16:00:00,67164.0,67590.0,66952.21,67554.0,1210.47045,55.57900543712213,
2024-07-21 17:00:00,67553.99,67713.0,66484.55,66648.01,1990.52655,41.779763251149774,
2024-07-21 18:00:00,66648.01,67336.01,65777.0,66864.42,4758.02219,47.31366711441438,
2024-07-21 19:00:00,66864.43,67712.99,66782.6,67422.02,1352.52988,54.921959673492495,
2024-07-21 20:00:00,67422.03,68209.16,67274.69,67723.91,2235.07539,63.191142007004125,
2024-07-21 21:00:00,67723.91,68298.02,67564.2,68193.99,1257.06915,67.5621147987889,
2024-07-21 22:00:00,68194.0,68366.66,67934.0,68012.0,782.76272,64.02283341982348,
2024-07-21 23:00:00,68012.01,68200.0,67888.77,68165.34,699.70391,63.80032953516961,
2024-07-22 00:00:00,68165.35,68474.55,68036.0,68188.01,951.33104,66.71793464656372,Bearish Divergence
2024-07-22 01:00:00,68188.01,68228.01,67762.0,67850.01,847.39629,60.99416980995196,
2024-07-22 02:00:00,67850.01,68199.31,67753.72,68070.62,577.49338,62.4626426125083,
2024-07-22 03:00:00,68070.63,68102.0,67836.62,67880.01,554.24338,62.156207263333805,
2024-07-22 04:00:00,67880.01,67996.01,67760.0,67923.98,398.15619,57.68485795840695,
2024-07-22 05:00:00,67923.99,67940.01,67520.0,67626.01,733.17693,55.3833139522689,Bearish Divergence
2024-07-22 06:00:00,67626.01,67743.66,67122.22,67412.0,1070.91049,48.27466380244658,
2024-07-22 07:00:00,67412.0,67412.0,67184.61,67236.0,748.40372,58.684844098489044,
2024-07-22 08:00:00,67236.01,67399.98,67030.0,67080.48,716.00307,53.24974580808957,Bullish Divergence
2024-07-22 09:00:00,67080.48,67427.22,66944.1,67427.22,691.8028,50.08350998907941,
2024-07-22 10:00:00,67427.22,67524.0,67293.53,67422.01,573.01226,44.64092987588388,Bearish Divergence
2024-07-22 11:00:00,67422.01,67599.0,67288.0,67516.01,490.35266,36.11061033171614,
2024-07-22 12:00:00,67516.01,67697.11,67366.02,67697.11,596.37152,43.546674864227946,Bearish Divergence
2024-07-22 13:00:00,67697.11,67952.39,66991.27,67098.0,1856.07368,31.505239956749747,
2024-07-22 14:00:00,67098.01,67328.0,66616.68,66712.0,1952.17813,27.284115917940426,Oversold
2024-07-22 15:00:00,66712.0,67190.01,66559.97,67063.87,1083.2501,37.95268978030606,Bullish Crossover
2024-07-22 16:00:00,67063.87,67314.43,66798.36,67052.0,760.69468,33.323073497534494,
2024-07-22 17:00:00,67052.01,67468.0,67010.01,67468.0,609.62069,43.71815318186125,
2024-07-22 18:00:00,67467.99,67666.0,67322.5,67445.49,909.06939,42.65648836217099,
2024-07-22 19:00:00,67445.49,68250.0,67366.63,68232.07,1630.44534,58.08830594791983,
2024-07-22 20:00:00,68232.08,68256.0,67822.0,68124.0,964.40564,59.778661641826254,
2024-07-22 21:00:00,68123.99,68166.01,67657.54,67841.6,769.4227,58.08117470602998,Bullish Divergence
2024-07-22 22:00:00,67841.61,67854.81,67502.59,67635.01,788.00706,57.30019352035908,
2024-07-22 23:00:00,67635.01,67642.0,67224.11,67532.01,1179.22189,51.47412577968711,
2024-07-23 00:00:00,67532.0,67750.98,67449.65,67490.01,567.30486,50.946785107627186,
2024-07-23 01:00:00,67490.01,67499.88,67183.98,67410.01,709.81321,48.518352855665206,
2024-07-23 02:00:00,67410.01,67700.0,67248.0,67647.65,637.91527,49.319415242016184,
2024-07-23 03:00:00,67647.65,67710.01,67439.22,67473.99,444.75372,55.85984620611632,
2024-07-23 04:00:00,67473.98,67526.01,66936.0,66936.0,1046.14415,53.33315477147058,Bullish Divergence
2024-07-23 05:00:00,66936.01,66945.48,66326.0,66428.0,1998.90677,40.95827728499484,
2024-07-23 06:00:00,66428.01,66772.01,66386.38,66519.34,1335.70301,42.59326210168582,
2024-07-23 07:00:00,66519.34,66644.01,66256.39,66576.0,1040.40214,36.21942628320007,
