Open Time,Open,High,Low,Close,Volume,EMA_12,EMA_26,MACD,Signal,Histogram,Signal_Crossover,Divergence
2023-01-02 14:00:00,16695.12,16710.41,16669.15,16698.69,5460.35075,16688.61041477891,16650.044427407145,38.565987371763185,35.53684107357267,3.0291462981905184,0,Bearish
2023-01-02 15:00:00,16698.69,16750.0,16692.01,16734.66,6426.56347,16695.694966351384,16656.31224759921,39.382718752174696,36.306016609293074,3.076702142881622,0,
2023-01-02 16:00:00,16734.66,16739.64,16708.23,16710.88,3861.0201,16698.031125374247,16660.354303332602,37.67682204164521,36.5801776957635,1.0966443458817068,0,
2023-01-02 17:00:00,16710.69,16723.0,16707.12,16715.42,3035.91493,16700.70633685513,16664.433243826483,36.27309302864887,36.51876076234058,-0.24566773369170392,-1,Bearish
2023-01-02 18:00:00,16715.42,16731.71,16707.47,16723.81,2810.694,16704.260746569726,16668.83152206156,35.42922450816695,36.300853511505856,-0.8716290033389029,0,Bearish
2023-01-02 19:00:00,16723.64,16738.22,16715.88,16737.56,2607.1075,16709.383708635924,16673.922520427368,35.46118820855554,36.13292045091579,-0.6717322423602496,0,
2023-01-02 20:00:00,16737.56,16738.23,16709.29,16728.52,2881.53898,16712.327753461166,16677.96677817349,34.36097528767641,35.77853141826792,-1.4175561305915068,0,
2023-01-02 21:00:00,16728.52,16799.23,16718.41,16757.76,3771.07914,16719.317329851758,16683.877387197677,35.43994265408037,35.71081366543041,-0.27087101135003877,0,
2023-01-02 22:00:00,16757.76,16763.78,16690.18,16698.4,5609.151,16716.099279105336,16684.953136294145,31.146142811190657,34.79787949458246,-3.6517366833918032,0,
2023-01-02 23:00:00,16698.4,16722.98,16660.51,16672.87,6806.55328,16709.448620781437,16684.058089161244,25.390531620192633,32.9164099197045,-7.5258782995118665,0,
2023-01-03 00:00:00,16672.78,16706.14,16647.81,16695.59,5684.61483,16707.3165252766,16684.91230477893,22.404220497672213,30.813972035298043,-8.40975153762583,0,Bearish
2023-01-03 01:00:00,16695.59,16696.04,16651.42,16677.6,5606.2077,16702.744752157123,16684.37065257308,18.374099584041687,28.325997545046775,-9.951897961005088,0,
2023-01-03 02:00:00,16677.6,16688.53,16671.6,16674.03,4217.23484,16698.327097979105,16683.60467830841,14.722419670695672,25.605281970176556,-10.882862299480884,0,
2023-01-03 03:00:00,16674.04,16700.28,16666.91,16691.81,4675.39859,16697.324467520782,16684.212479915193,13.111987605589093,23.106623097259064,-9.994635491669971,0,Bearish
2023-01-03 04:00:00,16691.81,16699.63,16681.79,16685.64,3591.36818,16695.52685713297,16684.3182221437,11.20863498927065,20.72702547566138,-9.518390486390732,0,
2023-01-03 05:00:00,16685.21,16727.72,16683.31,16725.5,5214.59458,16700.138109881744,16687.36872420713,12.769385674615478,19.1354975154522,-6.366111840836723,0,
2023-01-03 06:00:00,16725.5,16778.4,16722.31,16727.58,7123.40419,16704.359939130707,16690.347337228824,14.01260190188259,18.11091839273828,-4.098316490855691,0,
2023-01-03 07:00:00,16727.58,16732.64,16707.57,16729.74,5504.97638,16708.264563879828,16693.265312248914,14.999251630913932,17.48858504037341,-2.48933340945948,0,
2023-01-03 08:00:00,16730.15,16735.84,16698.15,16715.22,7060.75169,16709.334630975238,16694.89158541566,14.443045559579332,16.879477144214597,-2.4364315846352653,0,
2023-01-03 09:00:00,16714.77,16766.0,16714.0,16741.31,6977.90665,16714.25391851751,16698.32998649598,15.923932021527435,16.688368119677165,-0.76443609814973,0,
2023-01-03 10:00:00,16741.22,16749.1,16721.89,16724.32,5640.0479,16715.80254643789,16700.255172681464,15.547373756427987,16.46016924702733,-0.9127954905993434,0,
2023-01-03 11:00:00,16724.0,16737.58,16709.87,16721.03,5897.45752,16716.60677006283,16701.794048779135,14.812721283695282,16.13067965436092,-1.3179583706656395,0,
2023-01-03 12:00:00,16721.42,16728.02,16703.0,16710.85,6466.63588,16715.721113130086,16702.46485998068,13.256253149407712,15.555794353370281,-2.299541203962569,0,
2023-01-03 13:00:00,16710.85,16739.93,16709.41,16725.53,7567.34193,16717.230172648535,16704.173388870997,13.05678377753793,15.055992238203812,-1.9992084606658818,0,Bearish
2023-01-03 14:00:00,16725.53,16773.0,16631.95,16661.23,15670.06766,16708.614761471836,16700.992397102775,7.622364369060961,13.569266664375242,-5.946902295314281,0,
2023-01-03 15:00:00,16662.08,16683.45,16617.79,16676.94,12427.73835,16703.7417212454,16699.210738058126,4.5309831872727955,11.761609968954755,-7.230626781681959,0,Bearish
2023-01-03 16:00:00,16677.54,16688.2,16611.3,16622.58,10273.56889,16691.25530259226,16693.53438709086,-2.2790844985975127,8.953471075444302,-11.232555574041815,0,
2023-01-03 17:00:00,16621.93,16644.0,16605.28,16633.65,6785.77064,16682.392948347297,16689.09850656561,-6.7055582183129445,5.821665216692853,-12.527223435005798,0,Bearish
2023-01-03 18:00:00,16633.15,16653.53,16626.8,16645.08,5698.95938,16676.652494755406,16685.837876449637,-9.185381694231182,2.8202558345080466,-12.005637528739229,0,Bearish
2023-01-03 19:00:00,16644.51,16657.54,16622.41,16643.37,6760.83384,16671.532110946882,16682.69210782374,-11.159996876856894,0.02420529223505863,-11.184202169091954,0,
2023-01-03 20:00:00,16643.77,16680.44,16640.4,16661.37,7053.06124,16669.968709262746,16681.112692429386,-11.143983166639373,-2.2094323995398275,-8.934550767099545,0,
2023-01-03 21:00:00,16661.37,16685.73,16658.36,16664.63,4588.95144,16669.147369376173,16679.89175224943,-10.744382873257564,-3.916422494283375,-6.827960378974189,0,
2023-01-03 22:00:00,16664.44,16680.37,16647.71,16677.11,3839.28133,16670.372389472148,16679.68569652725,-9.313307055101177,-4.9957994064469355,-4.317507648654241,0,
2023-01-03 23:00:00,16677.11,16695.0,16667.16,16675.18,5215.3637,16671.11202186105,16679.351941228935,-8.239919367886614,-5.644623398734872,-2.595295969151742,0,Bullish
2023-01-04 00:00:00,16675.65,16677.15,16652.66,16660.53,4922.78018,16669.48401849781,16677.957723360127,-8.47370486231739,-6.210439691451376,-2.2632651708660143,0,
2023-01-04 01:00:00,16660.53,16737.23,16657.68,16701.97,9492.81204,16674.481861805838,16679.736410518635,-5.254548712797259,-6.019261495720554,0.7647127829232945,1,
2023-01-04 02:00:00,16701.63,16754.52,16701.5,16736.52,9182.6903,16684.026190758785,16683.94260233207,0.0835884267144138,-4.79869151123356,4.882279937947974,0,
2023-01-04 03:00:00,16736.52,16877.65,16736.39,16862.02,18306.29002,16711.40985371897,16697.133520677842,14.276333041128964,-0.9836866007610552,15.26001964189002,0,
2023-01-04 04:00:00,16862.61,16910.98,16849.44,16860.5,10155.76424,16734.346799300667,16709.23474136837,25.11205793229601,4.235462305850358,20.876595626445653,0,Bullish
2023-01-04 05:00:00,16861.05,16867.22,16840.36,16857.57,6067.9004,16753.30421479287,16720.22253830405,33.08167648882227,10.004705142444742,23.076971346377526,0,Bullish
2023-01-04 06:00:00,16857.57,16880.0,16849.31,16878.18,6314.32318,16772.515874055505,16731.92309102227,40.59278303323663,16.12232072060312,24.470462312633508,0,
2023-01-04 07:00:00,16878.87,16891.27,16850.0,16869.44,7732.26528,16787.427278046966,16742.109528724322,45.31774932264307,21.96140644101111,23.356342881631956,0,Bullish
2023-01-04 08:00:00,16869.49,16919.0,16833.5,16864.95,10747.14204,16799.353850655127,16751.20882289289,48.14502776223526,27.19813070525594,20.946897056979317,0,Bullish
2023-01-04 09:00:00,16864.51,16869.7,16831.13,16844.91,7428.47586,16806.362489015875,16758.149650826752,48.21283818912343,31.401072202029443,16.811765987093988,0,Bullish
2023-01-04 10:00:00,16844.69,16848.06,16832.1,16844.92,6103.39721,16812.294413782663,16764.577084098844,47.717329683819116,34.66432369838738,13.053005985431739,0,Bearish
2023-01-04 11:00:00,16845.3,16854.24,16834.42,16835.35,6041.62493,16815.841427046867,16769.819522313745,46.02190473312294,36.93583990533449,9.086064827788448,0,
2023-01-04 12:00:00,16835.35,16846.95,16804.08,16812.19,8292.1096,16815.279669039657,16772.95807621643,42.32159282322755,38.012990488913104,4.308602334314443,0,
2023-01-04 13:00:00,16812.57,16837.34,16808.55,16828.2,6632.83668,16817.267412264326,16777.050070570767,40.21734169355841,38.45386072984217,1.7634809637162405,0,Bearish
2023-01-04 14:00:00,16828.4,16863.09,16795.24,16830.12,11666.84154,16819.24473345443,16780.981176454414,38.26355700001659,38.41579998387706,-0.15224298386046797,-1,Bearish
2023-01-04 15:00:00,16830.12,16858.51,16765.3,16854.05,14251.27171,16824.599389846055,16786.393681902235,38.205707943820016,38.37378157586565,-0.1680736320456333,0,Bearish
2023-01-04 16:00:00,16853.55,16897.0,16829.0,16858.85,10314.19057,16829.868714485125,16791.760816576145,38.107897908979794,38.32060484248848,-0.21270693350868441,0,Bearish
2023-01-04 17:00:00,16858.85,16940.0,16849.5,16893.24,11064.92581,16839.618143025873,16799.27779312606,40.34034989981228,38.72455385395324,1.6157960458590424,1,
2023-01-04 18:00:00,16892.98,16985.91,16872.07,16948.04,11575.12283,16856.298428714203,16810.297215857463,46.001212856739585,40.179885654510514,5.821327202229071,0,
2023-01-04 19:00:00,16948.04,16991.87,16787.85,16842.36,19122.11255,16854.154055065865,16812.67223690506,41.48181816080614,40.44027215576964,1.0415460050365013,0,
2023-01-04 20:00:00,16842.32,16852.23,16777.0,16806.49,10533.90467,16846.82112351727,16812.21429343061,34.60683008666092,39.273583741947895,-4.666753655286975,-1,
2023-01-04 21:00:00,16806.49,16832.73,16793.73,16826.81,4532.62963,16843.74248913,16813.295456880194,30.44703224980549,37.508273443519414,-7.061241193713926,0,Bearish
2023-01-04 22:00:00,16827.21,16853.71,16814.93,16826.68,4037.94925,16841.117490802306,16814.286904518696,26.83058628360959,35.372736011537455,-8.542149727927864,0,
2023-01-04 23:00:00,16826.72,16869.56,16815.54,16850.36,5842.8281,16842.53941529426,16816.95898566546,25.58042962880063,33.414274734990094,-7.8338451061894645,0,Bearish
2023-01-05 00:00:00,16850.36,16878.18,16827.24,16828.45,6623.10938,16840.371812941296,16817.810171912464,22.561641028831218,31.243747993758323,-8.682106964927105,0,
2023-01-05 01:00:00,16828.09,16849.99,16807.72,16832.9,5556.45206,16839.22230325802,16818.927936955988,20.29436630203054,29.05387165541277,-8.759505353382231,0,Bearish
2023-01-05 02:00:00,16833.37,16844.44,16823.3,16836.8,4543.82321,16838.849641218323,16820.251793477768,18.597847740555153,26.96266687244125,-8.364819131886097,0,Bearish
2023-01-05 03:00:00,16836.8,16838.57,16818.86,16827.71,5040.38256,16837.135850261657,16820.804253220154,16.33159704150239,24.83645290625348,-8.50485586475109,0,
2023-01-05 04:00:00,16827.71,16842.85,16821.21,16836.41,4379.90824,16837.024180990633,16821.960234463106,15.06394652752715,22.88195163050822,-7.818005102981068,0,Bearish
2023-01-05 05:00:00,16836.41,16849.37,16835.04,16844.12,4515.36693,16838.115845453613,16823.60169857695,14.51414687666329,21.208390679739235,-6.6942438030759455,0,Bearish
2023-01-05 06:00:00,16844.12,16845.8,16812.56,16817.13,5572.14194,16834.887253845365,16823.122313497177,11.764940348188247,19.31970061342904,-7.554760265240791,0,
2023-01-05 07:00:00,16817.34,16824.4,16789.87,16823.64,6746.14124,16833.156907099925,16823.160660645535,9.99624645438962,17.455009781621154,-7.458763327231534,0,Bearish
2023-01-05 08:00:00,16823.05,16829.99,16792.85,16807.53,6447.49843,16829.214306007627,16822.002833931052,7.211472076574864,15.406302240611897,-8.194830164037032,0,
2023-01-05 09:00:00,16807.74,16814.23,16780.75,16807.12,7782.61782,16825.815182006452,16820.90040178801,4.914780218441592,13.307997836177837,-8.393217617736244,0,
2023-01-05 10:00:00,16807.22,16837.59,16803.49,16825.08,6356.79431,16825.702077082384,16821.210001655563,4.49207542682052,11.544813354306374,-7.052737927485854,0,Bearish
2023-01-05 11:00:00,16825.36,16839.0,16814.71,16833.6,5709.31049,16826.917142146634,16822.127779310707,4.789362835927022,10.193723250630503,-5.404360414703481,0,
2023-01-05 12:00:00,16833.6,16834.7,16816.68,16822.13,5387.18553,16826.18065873946,16822.127943806212,4.052714933248353,8.965521587154074,-4.9128066539057205,0,
2023-01-05 13:00:00,16822.13,16832.54,16777.86,16780.25,9909.86762,16819.114403548774,16819.02587389464,0.08852965413461789,7.1901232005501825,-7.101593546415565,0,
2023-01-05 14:00:00,16780.79,16837.0,16753.0,16829.59,13999.13031,16820.72603377204,16819.808401754297,0.9176320177430171,5.935624963988749,-5.017992946245732,0,
2023-01-05 15:00:00,16830.28,16879.82,16823.1,16842.94,12667.05102,16824.14356703788,16821.521853476203,2.6217135616789164,5.2728426835267825,-2.651129121847866,0,
2023-01-05 16:00:00,16842.94,16865.21,16823.22,16838.28,8528.81937,16826.318402878205,16822.76319766315,3.5552052150560485,4.929315189832636,-1.3741099747765873,0,Bullish
2023-01-05 17:00:00,16837.96,16846.88,16811.82,16814.48,6639.45914,16824.49711012771,16822.14962746588,2.3474826618330553,4.4129486842327195,-2.065466022399664,0,
2023-01-05 18:00:00,16814.18,16847.59,16800.5,16841.93,7720.01139,16827.179093184986,16823.614840246184,3.564252938802383,4.2432095351466526,-0.6789565963442694,0,
2023-01-05 19:00:00,16841.94,16875.5,16826.67,16863.85,7269.1746,16832.820771156526,16826.59522245017,6.225548706355767,4.639677369388475,1.5858713369672914,1,
2023-01-05 20:00:00,16864.29,16873.52,16846.63,16859.02,5979.34021,16836.85142174783,16828.997057824232,7.8543639235977025,5.282614680230321,2.571749243367382,0,Bullish
2023-01-05 21:00:00,16859.02,16864.84,16834.17,16848.51,5700.5171,16838.64504917124,16830.44246094836,8.202588222877239,5.866609388759705,2.335978834117534,0,Bullish
2023-01-05 22:00:00,16848.51,16857.96,16832.34,16837.85,3566.0679,16838.522733914124,16830.991167544777,7.531566369347274,6.1996007848772186,1.3319655844700558,0,
2023-01-05 23:00:00,16838.09,16847.88,16818.91,16831.85,6833.39561,16837.496159465794,16831.05478476368,6.441374702113535,6.247955568324483,0.1934191337890523,0,
2023-01-06 00:00:00,16831.85,16872.57,16825.85,16859.78,6280.9838,16840.924442624902,16833.18257848489,7.741864140010875,6.546737282661762,1.1951268573491136,0,
2023-01-06 01:00:00,16859.44,16863.16,16820.18,16827.8,4845.69802,16838.90529760569,16832.78386896749,6.121428638198267,6.461675553769063,-0.34024691557079567,-1,
2023-01-06 02:00:00,16827.45,16839.79,16802.01,16837.06,7000.67909,16838.621405666352,16833.100619414345,5.520786252007383,6.2734976934167275,-0.7527114414093443,0,Bearish
2023-01-06 03:00:00,16836.65,16842.03,16826.46,16833.56,4769.20542,16837.842727871528,16833.134647605875,4.708080265652825,5.960414207863947,-1.2523339422111217,0,
2023-01-06 04:00:00,16833.56,16837.87,16805.31,16822.99,6236.39942,16835.55769281437,16832.383192227662,3.1745005867087457,5.403231483632906,-2.2287308969241604,0,
2023-01-06 05:00:00,16823.24,16823.63,16792.12,16810.18,6230.44034,16831.65343238139,16830.73851132191,0.9149210594805481,4.505569398802435,-3.590648339321887,0,
2023-01-06 06:00:00,16809.74,16816.45,16779.96,16786.86,6529.22759,16824.762135091943,16827.48825122399,-2.7261161320457177,3.059232292632805,-5.7853484246785225,0,
2023-01-06 07:00:00,16786.6,16802.87,16780.15,16794.06,5763.44917,16820.038729693184,16825.012084466656,-4.973354773472238,1.4527148794117966,-6.426069652884035,0,Bearish
2023-01-06 08:00:00,16794.33,16812.22,16791.47,16802.11,5475.1394,16817.28046358654,16823.31563376542,-6.035170178882254,-0.04486213224701352,-5.99030804663524,0,Bearish
2023-01-06 09:00:00,16802.11,16802.27,16762.5,16787.1,7581.99164,16812.637315342457,16820.632994227242,-7.995678884784866,-1.635025482754584,-6.360653402030282,0,
2023-01-06 10:00:00,16787.1,16802.98,16760.0,16767.06,6268.17791,16805.625420674387,16816.664624284484,-11.039203610096592,-3.515861108222986,-7.523342501873607,0,
2023-01-06 11:00:00,16767.15,16772.78,16709.88,16738.22,10651.25261,16795.25535595525,16810.85391137452,-15.59855541927027,-5.932399970432443,-9.666155448837827,0,
2023-01-06 12:00:00,16738.74,16749.0,16717.66,16731.02,7194.28857,16785.372993500598,16804.940288309743,-19.567294809145096,-8.659378938174974,-10.907915870970122,0,
2023-01-06 13:00:00,16730.65,16817.0,16679.0,16774.19,18804.40486,16783.65253296204,16802.662489175687,-19.009956213645637,-10.729494393269107,-8.28046182037653,0,
2023-01-06 14:00:00,16774.19,16791.49,16720.0,16748.82,11361.10297,16778.293681737112,16798.674156644156,-20.380474907044118,-12.65969049602411,-7.7207844110200075,0,
2023-01-06 15:00:00,16748.82,16849.0,16748.26,16840.82,15225.11473,16787.913115316016,16801.79607096681,-13.882955650795338,-12.904343526978357,-0.9786121238169816,0,
2023-01-06 16:00:00,16840.1,16854.0,16805.04,16827.21,11411.79147,16793.95878988278,16803.678584228528,-9.719794345746777,-12.267433690732041,2.5476393449852637,1,Bullish
2023-01-06 17:00:00,16827.21,16845.78,16811.63,16821.27,8080.32447,16798.1605145162,16804.981652063452,-6.821137547252874,-11.178174462036209,4.357036914783334,0,Bullish
2023-01-06 18:00:00,16821.58,16864.15,16821.12,16850.45,9135.64548,16806.205050744476,16808.34967783653,-2.1446270920532697,-9.371464988039621,7.2268378959863515,0,
2023-01-06 19:00:00,16850.64,16965.41,16845.0,16939.91,14143.93623,16826.775042937636,16818.094886885676,8.680156051959784,-5.7611407800397405,14.441296831999525,0,
2023-01-06 20:00:00,16940.41,17041.0,16886.21,16897.48,15953.02164,16837.65272863954,16823.975265634886,13.677463004652964,-1.8734200231011995,15.550883027754164,0,Bullish
2023-01-06 21:00:00,16897.96,16952.7,16889.27,16931.27,7417.97543,16852.05538577192,16831.923023736006,20.13236203591441,2.527736388701922,17.60462564721249,0,
2023-01-06 22:00:00,16931.27,16967.41,16930.68,16958.35,5234.9501,16868.40840334547,16841.287984940747,27.12041840472375,7.4462727919062885,19.674145612817462,0,
2023-01-06 23:00:00,16958.35,16980.0,16942.1,16950.65,5806.08379,16881.060956676938,16849.388874945136,31.67208173180188,12.291434579885408,19.380647151916474,0,Bullish
2023-01-07 00:00:00,16950.31,16979.38,16930.46,16978.18,5467.28682,16896.00234795741,16858.928958282533,37.073389674875216,17.24782559888337,19.825564075991846,0,
2023-01-07 01:00:00,16978.15,16981.91,16944.15,16950.02,4267.6657,16904.31275596396,16865.676442854197,38.63631310976416,21.525523101059527,17.110790008704633,0,Bullish
2023-01-07 02:00:00,16950.02,16956.11,16936.26,16944.24,4191.36187,16910.455408892583,16871.49596560574,38.95944328684345,25.012307138216315,13.947136148627138,0,Bullish
2023-01-07 03:00:00,16943.93,16958.06,16936.58,16952.46,4016.68993,16916.917653678338,16877.493301486797,39.4243521915414,27.894716148881333,11.52963604266007,0,
2023-01-07 04:00:00,16952.73,16954.45,16936.04,16938.27,3778.01251,16920.202630035517,16881.995279154442,38.2073508810754,29.95724309532015,8.250107785755251,0,
2023-01-07 05:00:00,16937.85,16942.06,16932.37,16934.28,3697.84857,16922.36837926082,16885.868221439297,36.50015782152332,31.265826040560786,5.234331780962531,0,
2023-01-07 06:00:00,16934.02,16936.89,16922.14,16933.29,4212.49077,16924.048628605313,16889.380945777128,34.66768282818521,31.946197398085673,2.721485430099534,0,
2023-01-07 07:00:00,16933.56,16948.78,16931.94,16948.09,3792.07998,16927.747301127572,16893.72976460845,34.01753651912077,32.360465222292696,1.6570712968280716,0,Bearish
2023-01-07 08:00:00,16948.18,16954.95,16926.99,16929.76,4917.47697,16928.056947107943,16896.39867093375,31.658276174191997,32.22002741267256,-0.5617512384805607,-1,
2023-01-07 09:00:00,16929.58,16933.95,16921.44,16928.51,4343.09876,16928.126647552876,16898.777287901623,29.3493596512526,31.64589386038857,-2.29653420913597,0,
2023-01-07 10:00:00,16928.78,16930.56,16912.18,16922.51,4731.06815,16927.262547929357,16900.535266575574,26.72728135378202,30.662171359067262,-3.9348900052852436,0,
2023-01-07 11:00:00,16922.51,16925.9,16908.07,16918.3,4945.07877,16925.883694401764,16901.851172755163,24.0325216466008,29.33624141657397,-5.303719769973171,0,
2023-01-07 12:00:00,16918.3,16920.07,16908.0,16916.14,5565.59897,16924.3846644938,16902.90960440293,21.4750600908701,27.764005151433196,-6.288945060563094,0,
2023-01-07 13:00:00,16916.14,16936.58,16914.14,16919.34,5503.13343,16923.608562263984,16904.12667074345,19.481891520532372,26.10758242525303,-6.62569090472066,0,Bearish
